House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,DA/PSA,OVALS Address ID,Primary_Term_Address,FAC_ADDR,Working TN Status
"12318","HEMPSTEAD HWY","HOUSTON","77092","","","","","","","1170","=""00000HTJW6""","F 12316 HEMPSTEAD HWY TERM A","12318 HEMPSTEAD HWY",""
"12408","HEMPSTEAD HWY","HOUSTON","77092","","","","","","","1170","=""00000HT9B7""","F 12316 HEMPSTEAD HWY TERM B","12408 HEMPSTEAD HWY",""
"12416","HEMPSTEAD HWY","HOUSTON","77092","","","","","","","1170","=""00000HT9BX""","P 12430 HEMPSTEAD HWY","12416 HEMPSTEAD HWY",""
"12747","NORTHWEST FRWY","HOUSTON","77092","UNIT","COIN","","","","","1170","=""Not SAG Valid""","I 12747 NORTHWEST FRWY","12747 NORTHWEST FRWY UNIT COIN",""
"12747","NORTHWEST FRWY","HOUSTON","77092","UNIT","LOBBY","","","","","1170","=""Not SAG Valid""","F 4822 SOUTHERLAND","12747 NORTHWEST FRWY UNIT LOBBY",""
"12747","NORTHWEST FRWY","HOUSTON","77092","","","","","","","1170","=""Not SAG Valid""","F 4822 SOUTHERLAND","12747 NORTHWEST FRWY",""
"4002","SOUTHERLAND RD","HOUSTON","77092","UNIT","10","","","","","1170","=""00000HTK9S""","4006 SOUTHERLAND R LOT 11","4002 SOUTHERLAND RD UNIT 10",""
"4002","SOUTHERLAND RD","HOUSTON","77092","LOT","11","","","","","1170","=""00000HTJWI""","4006 SOUTHERLAND R LOT 11","4002 SOUTHERLAND RD LOT 11",""
"4002","SOUTHERLAND RD","HOUSTON","77092","LOT","12","","","","","1170","=""00000HTJWZ""","4006 SOUTHERLAND R LOT 11","4002 SOUTHERLAND RD LOT 12",""
"4002","SOUTHERLAND RD","HOUSTON","77092","LOT","2","","","","","1170","=""00000HTKFD""","F 4006 SOUTHERLAND","4002 SOUTHERLAND RD LOT 2",""
"4002","SOUTHERLAND RD","HOUSTON","77092","UNIT","3","","","","","1170","=""00000HTJPT""","F 4002 SOUTHERLAND","4002 SOUTHERLAND RD UNIT 3",""
"4002","SOUTHERLAND RD","HOUSTON","77092","LOT","4","","","","","1170","=""00000HT9WM""","4006 SOUTHERLAND R LOT 4","4002 SOUTHERLAND RD LOT 4",""
"4002","SOUTHERLAND RD","HOUSTON","77092","LOT","5","","","","","1170","=""00000HTKAJ""","4006 SOUTHERLAND R LOT 8","4002 SOUTHERLAND RD LOT 5",""
"4002","SOUTHERLAND RD","HOUSTON","77092","LOT","6","","","","","1170","=""00000HTK8O""","4006 SOUTHERLAND R LOT 4","4002 SOUTHERLAND RD LOT 6",""
"4002","SOUTHERLAND RD","HOUSTON","77092","APT","7","","","","","1170","=""00000HTHXX""","4006 SOUTHERLAND R LOT 8","4002 SOUTHERLAND RD APT 7",""
"4002","SOUTHERLAND RD","HOUSTON","77092","LOT","8","","","","","1170","=""00000HTIEI""","4006 SOUTHERLAND R LOT 8","4002 SOUTHERLAND RD LOT 8",""
"4002","SOUTHERLAND RD","HOUSTON","77092","UNIT","9","","","","","1170","=""00000HTJP3""","4006 SOUTHERLAND R LOT 11","4002 SOUTHERLAND RD UNIT 9",""
"4005","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTIDI""","F 4002 SOUTHERLAND","4005 SOUTHERLAND RD",""
"4006","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTITX""","F 4006 SOUTHERLAND","4006 SOUTHERLAND RD",""
"4030","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTJ2F""","F 4030 SOUTHERLAND TERM B","4030 SOUTHERLAND RD",""
"4031","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTIT2""","I 4031 SOUTHERLAND","4031 SOUTHERLAND RD","Y"
"4100","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTIIO""","F 7023 COTTON","4100 SOUTHERLAND RD",""
"4103","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTHYZ""","F 4030 SOUTHERLAND TERM B","4103 SOUTHERLAND RD",""
"4105","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTI3S""","F 4002 SOUTHERLAND","4105 SOUTHERLAND RD",""
"4109","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTK3M""","4108 SOUTHERLAND","4109 SOUTHERLAND RD",""
"4110","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTK4G""","4114 SOUTHERLAND","4110 SOUTHERLAND RD",""
"4113","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTJZ8""","4114 SOUTHERLAND","4113 SOUTHERLAND RD",""
"4114","SOUTHERLAND RD","HOUSTON","77092","UNIT","GAR","","","","","1170","=""00000HTIIR""","4114 SOUTHERLAND","4114 SOUTHERLAND RD UNIT GAR",""
"4114","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTJIJ""","4114 SOUTHERLAND","4114 SOUTHERLAND RD",""
"4121","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTJ5A""","4114 SOUTHERLAND","4121 SOUTHERLAND RD",""
"4122","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTK47""","4120 SOUTHERLAND","4122 SOUTHERLAND RD",""
"4125","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTI19""","F 4125 SOUTHERLAND","4125 SOUTHERLAND RD",""
"4126","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTIZK""","4126 SOUTHERLAND","4126 SOUTHERLAND RD",""
"4129","SOUTHERLAND RD","HOUSTON","77092","UNIT","A","","","","","1170","=""00000HTJD2""","R 4129 SOUTHERLAND RD EW BLDG B","4129 SOUTHERLAND RD UNIT A",""
"4129","SOUTHERLAND RD","HOUSTON","77092","UNIT","B","","","","","1170","=""00000HTJWY""","R 4129 SOUTHERLAND RD EW BLDG B","4129 SOUTHERLAND RD UNIT B",""
"4129","SOUTHERLAND RD","HOUSTON","77092","UNIT","C","","","","","1170","=""00000HTHXH""","R 4129 SOUTHERLAND RD EW BLDG C","4129 SOUTHERLAND RD UNIT C",""
"4129","SOUTHERLAND RD","HOUSTON","77092","UNIT","D","","","","","1170","=""00000HTIB2""","R 4129 SOUTHERLAND RD EW BLDG E","4129 SOUTHERLAND RD UNIT D",""
"4129","SOUTHERLAND RD","HOUSTON","77092","SUIT","E","","","","","1170","=""00000HTIHY""","R 4129 SOUTHERLAND RD EW BLDG E","4129 SOUTHERLAND RD SUIT E",""
"4129","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTIAC""","R 4129 SOUTHERLAND RD EW BLDG B","4129 SOUTHERLAND RD",""
"4129","SOUTHERLAND RD","HOUSTON","77092","","","","","BLDG","C","1170","=""00000HTHXH""","R 4129 SOUTHERLAND RD EW BLDG C","4129 SOUTHERLAND RD     BLDG C",""
"4129-1","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTKHE""","R 4129 SOUTHERLAND RD EW BLDG A","4129-1 SOUTHERLAND RD",""
"4133","SOUTHERLAND RD","HOUSTON","77092","UNIT","TRLR","","","","","1170","=""00000HTIAH""","4126 SOUTHERLAND","4133 SOUTHERLAND RD UNIT TRLR",""
"4133","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTCZS""","I 4133 SOUTHERLAND","4133 SOUTHERLAND RD",""
"4134","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTJF5""","4136 SOUTHERLAND","4134 SOUTHERLAND RD",""
"4210","SOUTHERLAND RD","HOUSTON","77092","APT","1A","","","","","1170","=""00000HT9BT""","4202 SOUTHERLAND","4210 SOUTHERLAND RD APT 1A",""
"4210","SOUTHERLAND RD","HOUSTON","77092","APT","1B","","","","","1170","=""00000HTKCM""","4212 SOUTHERLAND","4210 SOUTHERLAND RD APT 1B",""
"4210","SOUTHERLAND RD","HOUSTON","77092","UNIT","1C","","","","","1170","=""00010419E1""","4212 SOUTHERLAND","4210 SOUTHERLAND RD UNIT 1C",""
"4210","SOUTHERLAND RD","HOUSTON","77092","APT","2A","","","","","1170","=""00000HTHXO""","4202 SOUTHERLAND","4210 SOUTHERLAND RD APT 2A",""
"4210","SOUTHERLAND RD","HOUSTON","77092","APT","2B","","","","","1170","=""00000HTHCB""","4212 SOUTHERLAND","4210 SOUTHERLAND RD APT 2B",""
"4210","SOUTHERLAND RD","HOUSTON","77092","APT","3A","","","","","1170","=""00000HTK8R""","4202 SOUTHERLAND","4210 SOUTHERLAND RD APT 3A",""
"4210","SOUTHERLAND RD","HOUSTON","77092","APT","3B","","","","","1170","=""00000HTHWV""","4212 SOUTHERLAND","4210 SOUTHERLAND RD APT 3B",""
"4210","SOUTHERLAND RD","HOUSTON","77092","APT","4A","","","","","1170","=""00000HTILR""","4212 SOUTHERLAND","4210 SOUTHERLAND RD APT 4A",""
"4210","SOUTHERLAND RD","HOUSTON","77092","APT","4B","","","","","1170","=""00000HTIGS""","4212 SOUTHERLAND","4210 SOUTHERLAND RD APT 4B",""
"4210","SOUTHERLAND RD","HOUSTON","77092","APT","5A","","","","","1170","=""00000HTK8U""","4202 SOUTHERLAND","4210 SOUTHERLAND RD APT 5A",""
"4210","SOUTHERLAND RD","HOUSTON","77092","APT","5B","","","","","1170","=""00000HTIZN""","4212 SOUTHERLAND","4210 SOUTHERLAND RD APT 5B",""
"4210","SOUTHERLAND RD","HOUSTON","77092","UNIT","6B","","","","","1170","=""00000HTJYY""","4212 SOUTHERLAND","4210 SOUTHERLAND RD UNIT 6B",""
"4210","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTKHN""","4212 SOUTHERLAND","4210 SOUTHERLAND RD",""
"4220","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTJ01""","4220 SOUTHERLAND","4220 SOUTHERLAND RD",""
"4302","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTJQY""","F 4302 SOUTHERLAND","4302 SOUTHERLAND RD",""
"4303","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTJPR""","R 4303 SOUTHERLAND B","4303 SOUTHERLAND RD",""
"4308","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTJL5""","4302 SOUTHERLAND","4308 SOUTHERLAND RD",""
"4317","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTJPZ""","F 4316 SOUTHERLAND","4317 SOUTHERLAND RD",""
"4402","SOUTHERLAND RD","HOUSTON","77092","UNIT","1","","","","","1170","=""00000HTI7N""","4402 SOUTHERLAND PED 2","4402 SOUTHERLAND RD UNIT 1",""
"4402","SOUTHERLAND RD","HOUSTON","77092","LOT","10","","","","","1170","=""00000HTJY6""","4402 SOUTHERLAND PED 3","4402 SOUTHERLAND RD LOT 10",""
"4402","SOUTHERLAND RD","HOUSTON","77092","UNIT","2","","","","","1170","=""00000HTJF2""","4402 SOUTHERLAND PED 1","4402 SOUTHERLAND RD UNIT 2",""
"4402","SOUTHERLAND RD","HOUSTON","77092","UNIT","3","","","","","1170","=""00000HT9AZ""","4402 SOUTHERLAND PED 2","4402 SOUTHERLAND RD UNIT 3",""
"4402","SOUTHERLAND RD","HOUSTON","77092","LOT","4","","","","","1170","=""00000HTK9V""","4402 SOUTHERLAND PED 2","4402 SOUTHERLAND RD LOT 4",""
"4402","SOUTHERLAND RD","HOUSTON","77092","LOT","5","","","","","1170","=""00000HTIA4""","4402 SOUTHERLAND PED 2","4402 SOUTHERLAND RD LOT 5",""
"4402","SOUTHERLAND RD","HOUSTON","77092","LOT","6","","","","","1170","=""00000HTIO0""","4402 SOUTHERLAND PED 3","4402 SOUTHERLAND RD LOT 6",""
"4402","SOUTHERLAND RD","HOUSTON","77092","LOT","7","","","","","1170","=""00000HTK91""","4402 SOUTHERLAND PED 2","4402 SOUTHERLAND RD LOT 7",""
"4402","SOUTHERLAND RD","HOUSTON","77092","LOT","8","","","","","1170","=""00000HTJ58""","4402 SOUTHERLAND PED 3","4402 SOUTHERLAND RD LOT 8",""
"4402","SOUTHERLAND RD","HOUSTON","77092","LOT","9","","","","","1170","=""00000HTIOT""","4402 SOUTHERLAND PED 3","4402 SOUTHERLAND RD LOT 9",""
"4402","SOUTHERLAND RD","HOUSTON","77092","UNIT","CONST TRLR","","","","","1170","=""00010DT6JF""","4402 SOUTHERLAND PED 1","4402 SOUTHERLAND RD UNIT CONST TRLR",""
"4402","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTJQF""","4402 SOUTHERLAND PED 1","4402 SOUTHERLAND RD",""
"4510","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTIDM""","4510 SOUTHERLAND","4510 SOUTHERLAND RD",""
"4517","SOUTHERLAND RD","HOUSTON","77092","UNIT","COMPUTER","","","","","1170","=""00000HTJXD""","I 4517 SOUTHERLAND","4517 SOUTHERLAND RD UNIT COMPUTER",""
"4517","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTINV""","I 4517 SOUTHERLAND","4517 SOUTHERLAND RD",""
"4620","SOUTHERLAND RD","HOUSTON","77092","RM","RM 100","FLR","FLR 1","","","1170","=""00010C60AX""","I 4620 SOUTHERLAND","4620 SOUTHERLAND RD RM RM 100 FLR FLR 1",""
"4620","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTILB""","I 4620 SOUTHERLAND","4620 SOUTHERLAND RD",""
"4717","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTKI8""","F 4822 SOUTHERLAND","4717 SOUTHERLAND RD",""
"4729","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTCZN""","F 4822 SOUTHERLAND","4729 SOUTHERLAND RD",""
"4819","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTJEF""","F 4624 SOUTHERLAND","4819 SOUTHERLAND RD",""
"4821","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTIEA""","F 4822 SOUTHERLAND","4821 SOUTHERLAND RD",""
"4822","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTJ0D""","I 4822 SOUTHERLAND","4822 SOUTHERLAND RD","Y"
"4822 1/2","SOUTHERLAND RD","HOUSTON","77092","","","","","","","1170","=""00000HTKA1""","F 4822 SOUTHERLAND","4822-1/2 SOUTHERLAND RD",""
"6816","THORNWALL ST","HOUSTON","77092","","","","","","","1170","=""00000HTKEC""","F 4030 SOUTHERLAND TERM B","6816 THORNWALL ST",""
"6820","THORNWALL ST","HOUSTON","77092","","","","","","","1170","=""00000HTIRV""","F 4030 SOUTHERLAND TERM B","6820 THORNWALL ST",""
"6918","THORNWALL ST","HOUSTON","77092","","","","","","","1170","=""00000HTJLK""","4100 SOUTHERLAND","6918 THORNWALL ST",""
"6919","THORNWALL ST","HOUSTON","77092","","","","","","","1170","=""00000HTKB7""","F 4118 DAYCO","6919 THORNWALL ST",""
"6922","THORNWALL ST","HOUSTON","77092","","","","","","","1170","=""00000HTJLU""","F 6922 THORNWALL","6922 THORNWALL ST",""
"6877","W 43RD ST","HOUSTON","77092","","","","","","","1170","=""00000HTJ6R""","F 4822 SOUTHERLAND","6877 W 43RD ST",""
"6900","W 43RD ST","HOUSTON","77092","","","","","","","1170","=""00000HTJ5B""","I 6900 W 43RD ST","6900 W 43RD ST",""
"6905","W 43RD ST","HOUSTON","77092","","","","","","","1170","=""00000HTJIQ""","I 6905 W 43RD ST","6905 W 43RD ST","Y"
"6950","W 43RD ST","HOUSTON","77092","","","","","","","1170","=""00000HTIU0""","I 6900 W 43RD ST","6950 W 43RD ST",""
"6955","W 43RD ST","HOUSTON","77092","","","","","","","1170","=""00000HTHZC""","I 6955 W 43RD ST","6955 W 43RD ST",""
"7000","W 43RD ST","HOUSTON","77092","UNIT","A","","","","","1170","=""00000HTJ1J""","I 7000 W 43 STE A","7000 W 43RD ST UNIT A",""
"7000","W 43RD ST","HOUSTON","77092","UNIT","TRLR","","","","","1170","=""00000HTIOH""","I 7000 W 43 STE A","7000 W 43RD ST UNIT TRLR",""
"7000","W 43RD ST","HOUSTON","77092","","","","","","","1170","=""00000HTHZB""","I 7000 W 43 STE A","7000 W 43RD ST",""
